week_ending_date,Account,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14,Totals
01/10/2017,DMR - 5083.0,7.43,44.87,10.48,53,0,84.75,0,62.349999999999994,7.21,25.27,68.8,30.08,8.09,61.68,464.00999999999993
01/10/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/10/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/10/2017,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/10/2017,DAILY TOTALS - 0.0,7.43,44.87,10.48,53,0,84.75,0,62.349999999999994,7.21,25.27,68.8,30.08,8.09,61.68,464.00999999999993
01/17/2017,0 - 0.0,01/11/2017,01/11/2017,01/12/2017,01/12/2017,01/13/2017,01/13/2017,01/14/2017,01/14/2017,01/15/2017,01/15/2017,01/16/2017,01/16/2017,01/17/2017,01/17/2017,0.0
01/17/2017,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,DMR - 5083.0,15.969999999999999,52.120000000000005,7.6,50.300000000000004,10.34,85.44,0,49.769999999999996,5.72,37.06,15.3,63.7,0,46.79,440.11000000000007
01/17/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/17/2017,DAILY TOTALS - 0.0,15.969999999999999,52.120000000000005,7.6,50.300000000000004,10.34,85.44,0,49.769999999999996,5.72,37.06,15.3,63.7,0,46.79,440.11000000000007
01/24/2017,0 - 0.0,01/18/2017,01/18/2017,01/19/2017,01/19/2017,01/20/2017,01/20/2017,01/21/2017,01/21/2017,01/22/2017,01/22/2017,01/23/2017,01/23/2017,01/24/2017,01/24/2017,0.0
01/24/2017,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,DMR - 5083.0,9.66,52.349999999999994,12.07,39.32,18.02,54.120000000000005,0,46.95,6.06,33.21,0,75.75,0,65.66,413.16999999999996
01/24/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/24/2017,DAILY TOTALS - 0.0,9.66,52.349999999999994,12.07,39.32,18.02,54.120000000000005,0,46.95,6.06,33.21,0,75.75,0,65.66,413.16999999999996
01/31/2017,0 - 0.0,01/25/2017,01/25/2017,01/26/2017,01/26/2017,01/27/2017,01/27/2017,01/28/2017,01/28/2017,01/29/2017,01/29/2017,01/30/2017,01/30/2017,01/31/2017,01/31/2017,0.0
01/31/2017,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,-155.68,0,-109.75,0,-265.43
01/31/2017,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,DMR - 5083.0,8.13,41.56,22.5,60.75,16.63,66.91,0,65.8,13.76,27.29,0,56.059999999999995,13.73,60.47,453.59000000000003
01/31/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/31/2017,DAILY TOTALS - 0.0,8.13,41.56,22.5,60.75,16.63,66.91,0,65.8,13.76,27.29,-155.68,56.059999999999995,-96.02,60.47,188.15999999999997
02/07/2017,0 - 0.0,02/01/2017,02/01/2017,02/02/2017,02/02/2017,02/03/2017,02/03/2017,02/04/2017,02/04/2017,02/05/2017,02/05/2017,02/06/2017,02/06/2017,02/07/2017,02/07/2017,0.0
02/07/2017,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,DMR - 5083.0,20.810000000000002,59.63,4.85,62.849999999999994,32.8,50.809999999999995,14.32,37.72,9.13,24.48,0,83.82,0,55.989999999999995,457.21
02/07/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/07/2017,DAILY TOTALS - 0.0,20.810000000000002,59.63,4.85,62.849999999999994,32.8,50.809999999999995,14.32,37.72,9.13,24.48,0,83.82,0,55.989999999999995,457.21
02/14/2017,0 - 0.0,02/08/2017,02/08/2017,02/09/2017,02/09/2017,02/10/2017,02/10/2017,02/11/2017,02/11/2017,02/12/2017,02/12/2017,02/13/2017,02/13/2017,02/14/2017,02/14/2017,0.0
02/14/2017,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,DMR - 5083.0,11.15,70.89,19.630000000000003,53.25,20.89,59.54,0,59,11.22,16.97,0,60.74,10.39,40.290000000000006,433.9600000000001
02/14/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/14/2017,DAILY TOTALS - 0.0,11.15,70.89,19.630000000000003,53.25,20.89,59.54,0,59,11.22,16.97,0,60.74,10.39,40.290000000000006,433.9600000000001
02/21/2017,0 - 0.0,02/15/2017,02/15/2017,02/16/2017,02/16/2017,02/17/2017,02/17/2017,02/18/2017,02/18/2017,02/19/2017,02/19/2017,02/20/2017,02/20/2017,02/21/2017,02/21/2017,0.0
02/21/2017,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,-124.52,0,-124.52
02/21/2017,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,DMR - 5083.0,6.52,55.15,12.75,49.65,16,68.81,0,47.45,15.13,28.23,0,70.37,17.62,58.16,445.84000000000003
02/21/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/21/2017,DAILY TOTALS - 0.0,6.52,55.15,12.75,49.65,16,68.81,0,47.45,15.13,28.23,0,70.37,-106.89999999999999,58.16,321.32000000000005
02/28/2017,0 - 0.0,02/22/2017,02/22/2017,02/23/2017,02/23/2017,02/24/2017,02/24/2017,02/25/2017,02/25/2017,02/26/2017,02/26/2017,02/27/2017,02/27/2017,02/28/2017,02/28/2017,0.0
02/28/2017,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,House Account - 9999.0,-42.44,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.44
02/28/2017,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,4.3
02/28/2017,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/28/2017,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
