week_ending_date,Sales Item,Revenue_USD,Quantity Sold,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14
01/08/2019,+ A/R Drivers,0.00,0.0,-6.46,6.46,22.21,-22.21,-34.70,34.70,-52.86,52.86,-27.23,27.23,-121.38,121.38,-26.16,26.16
01/08/2019,- A/R Due CC (InShop) V/MC/D,"6,495.52",0.0,570.79,236.21,556.70,190.47,763.17,477.40,688.66,296.47,621.28,257.12,681.19,395.27,473.34,287.45
01/08/2019,- A/R Due CC (InShop) Amex,253.42,0.0,10.25,57.34,8.32,19.60,34.54,0.00,17.68,57.86,0.00,21.25,13.40,0.00,7.13,6.05
01/08/2019,- A/R Due CC (MOTO) V/MC/D,936.51,0.0,137.90,35.68,92.50,69.37,40.93,0.00,156.44,0.00,116.45,0.00,148.80,20.09,82.43,35.92
01/08/2019,- A/R Due CC (MOTO) Amex,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/08/2019,- A/R Due CC (ONLINE) V/MC/D,"3,619.44",0.0,517.66,81.18,420.10,164.82,371.71,253.65,239.77,166.88,76.07,133.08,434.25,268.65,347.90,143.72
01/08/2019,- A/R Due CC (ONLINE) Amex,342.01,0.0,0.00,46.53,0.00,0.00,82.28,0.00,29.32,0.00,12.82,0.00,104.47,26.31,0.00,40.28
01/08/2019,- Other Payment Types,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/08/2019,+ Gift Cards Issued,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/08/2019,- Gift Cards Redeemed,68.02,0.0,0.00,0.00,0.00,19.84,15.73,0.00,0.00,0.00,0.00,0.00,13.72,8.73,0.00,10.00
01/08/2019,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/08/2019,= Expected Deposit,"1,724.72",0.0,109.68,25.22,118.31,5.01,113.52,101.74,230.65,139.64,88.50,123.03,191.40,225.50,141.92,110.60
01/08/2019,Total Deposit,"1,669.00",0.0,106.00,19.00,118.00,5.00,103.00,101.00,231.00,140.00,83.00,123.00,191.00,226.00,124.00,99.00
01/08/2019,Cash Over/(Under),-55.72,0.0,-3.68,-6.22,-0.31,-0.01,-10.52,-0.74,0.35,0.36,-5.50,-0.03,-0.40,0.50,-17.92,-11.60
01/08/2019,# Of Sales,967.00,0.0,105.00,32.00,97.00,35.00,106.00,55.00,83.00,44.00,50.00,35.00,134.00,47.00,103.00,41.00
01/08/2019,# Of Checks,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/08/2019,Shift Manager - Name,0,0.0,NP,ERN,NP,ERN,NP,YM,NP,NC,ERN,NC,ERN,NC,NP,ERN
01/08/2019,Labor $,"3,966.56",0.0,406.98,237.05,363.86,287.11,276.95,18.51,366.48,266.22,403.23,235.85,347.68,250.55,271.83,234.23
01/08/2019,Labor %,30.32,0.0,30.87,51.15,31.04,60.00,19.53,2.36,27.12,44.43,44.02,48.27,21.57,31.20,24.78,40.36
01/08/2019,Labor OverTime $,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/08/2019,Total Online Orders,"3,678.83",0.0,470.01,117.51,365.85,149.31,400.89,242.49,290.27,181.52,107.61,113.69,478.51,277.17,322.42,161.58
01/08/2019,Online Cash,152.16,0.0,28.80,0.00,0.00,0.00,10.66,0.00,39.46,30.35,24.37,0.00,0.00,0.00,18.52,0.00
01/08/2019,PDQ/Mx Sales Check,"13,786.83",0.0,0.00,"1,885.11",0.00,"1,712.92",0.00,"2,298.40",0.00,"2,059.95",-29.00,"1,507.62",0.00,"2,587.23",0.00,"1,735.60"
01/08/2019,PDQ/Mx Tax Check,985.35,0.0,0.00,133.16,0.00,121.86,0.00,167.65,0.00,150.34,0.00,103.04,0.00,186.17,0.00,123.13
01/08/2019,Gift Cards Total,68.02,0.0,0.00,0.00,0.00,19.84,15.73,0.00,0.00,0.00,0.00,0.00,13.72,8.73,0.00,10.00
01/15/2019,IN-Sub,"2,576.96",495.0,189.95,182.38,158.62,185.74,164.68,116.88,347.93,233.20,141.15,147.92,223.49,96.12,170.71,218.19
01/15/2019,IN-Club,"3,674.95",535.0,303.15,198.12,294.75,161.48,298.95,352.93,408.09,185.73,291.56,261.23,296.86,161.87,246.83,213.40
01/15/2019,IN-Pop,796.15,415.0,81.52,32.97,76.02,40.32,69.51,44.31,111.09,26.88,60.27,40.32,79.17,34.44,68.04,31.29
01/15/2019,IN-Side,765.54,538.0,76.87,51.11,69.48,40.68,59.05,52.52,102.14,38.62,55.13,33.23,68.89,26.19,51.09,40.54
01/15/2019,DEL-Sub,655.72,173.0,75.46,10.88,75.16,21.76,121.57,20.67,35.23,15.17,20.76,42.43,92.84,16.08,75.37,32.34
01/15/2019,DEL-Club,"1,025.77",162.0,134.80,26.06,120.23,58.41,180.64,48.23,77.58,80.28,19.77,28.76,128.20,19.77,77.28,25.76
01/15/2019,DEL-Pop,163.80,81.0,22.05,4.20,18.11,7.57,26.16,9.46,15.97,7.98,5.89,0.00,18.06,7.77,16.38,4.20
01/15/2019,DEL-Side,323.34,260.0,43.03,10.92,41.99,11.37,71.16,10.88,21.21,13.37,8.43,4.43,41.11,5.96,35.09,4.39
01/15/2019,Party Sub,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,Day Old Bread,2.00,4.0,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00
01/15/2019,Fresh Bread,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,Cookie,130.13,99.0,13.52,11.83,13.52,6.76,11.83,10.14,13.52,3.38,6.76,8.45,5.07,8.45,10.14,6.76
01/15/2019,Combos / Kids 1/2 off,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,Box Lunch,218.38,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.38,0.00
01/15/2019,Platters / Mini Jimmys,504.00,11.0,29.00,0.00,36.00,0.00,246.00,0.00,53.00,29.00,111.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,Delivery Fee,594.00,198.0,87.00,15.00,63.00,30.00,111.00,21.00,45.00,30.00,18.00,12.00,69.00,12.00,66.00,15.00
01/15/2019,Other,0.00,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,Modifiers,425.51,2846.0,33.12,25.46,36.39,21.27,34.95,30.71,52.25,38.98,19.79,24.66,31.28,28.79,29.74,18.12
01/15/2019,Total of Above,"11,856.25",0.0,"1,089.47",568.93,"1,003.27",585.36,"1,396.50",718.23,"1,283.01",702.59,758.51,603.43,"1,053.97",417.44,"1,065.55",609.99
01/15/2019,- OVER-RINGS,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,= Adjusted Sales,"11,856.25",0.0,"1,089.47",568.93,"1,003.27",585.36,"1,396.50",718.23,"1,283.01",702.59,758.51,603.43,"1,053.97",417.44,"1,065.55",609.99
01/15/2019,- Net Employee Freebies,205.82,0.0,44.48,0.00,22.35,0.00,21.93,27.22,0.00,16.55,0.00,9.97,0.00,21.93,31.62,9.77
01/15/2019,- Net Manager Freebies,111.31,0.0,11.96,0.00,19.06,0.00,7.58,9.97,0.00,9.97,0.00,9.97,15.77,8.97,18.06,0.00
01/15/2019,- Sampling,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,- Waste,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,- Other Promo,26.24,0.0,0.00,0.00,0.00,4.29,0.00,8.77,6.59,6.59,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,= Royalty Sales,"11,512.88",0.0,"1,033.03",568.93,961.86,581.07,"1,366.99",672.27,"1,276.42",669.48,758.51,583.49,"1,038.20",386.54,"1,015.87",600.22
01/15/2019,+ Other Tax/Fee,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,+ Sales Tax,891.72,0.0,78.07,45.71,74.17,45.43,103.66,53.73,101.62,52.74,51.94,47.14,79.95,30.92,78.39,48.25
01/15/2019,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,- Cash Payouts,269.17,0.0,35.52,20.74,15.05,21.36,20.16,39.82,6.53,28.87,11.63,4.56,10.63,19.63,15.86,18.81
01/15/2019,- A/R Due,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,+ A/R Drivers,0.00,0.0,-2.52,2.52,-14.12,14.12,11.26,-11.26,-4.80,4.80,0.00,0.00,-10.68,10.68,-4.96,4.96
01/15/2019,- A/R Due CC (InShop) V/MC/D,"6,077.37",0.0,508.84,401.40,426.37,262.38,395.13,391.65,992.92,350.26,546.16,321.80,467.43,280.08,374.32,358.63
01/15/2019,- A/R Due CC (InShop) Amex,271.51,0.0,8.80,0.00,15.98,10.58,14.47,33.14,60.29,26.75,9.17,31.96,49.79,10.58,0.00,0.00
01/15/2019,- A/R Due CC (MOTO) V/MC/D,951.28,0.0,103.23,45.72,102.83,20.86,240.01,40.45,93.65,0.00,129.00,0.00,86.19,15.39,73.95,0.00
01/15/2019,- A/R Due CC (MOTO) Amex,318.63,0.0,0.00,0.00,0.00,27.19,0.00,0.00,0.00,0.00,0.00,0.00,52.04,0.00,239.40,0.00
01/15/2019,- A/R Due CC (ONLINE) V/MC/D,"3,093.52",0.0,357.91,83.11,299.94,195.66,512.56,239.55,126.35,224.38,87.86,159.91,256.08,59.24,285.34,205.63
01/15/2019,- A/R Due CC (ONLINE) Amex,227.19,0.0,0.00,0.00,0.00,0.00,184.26,0.00,0.00,0.00,0.00,16.73,0.00,0.00,0.00,26.20
01/15/2019,- Other Payment Types,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,+ Gift Cards Issued,10.00,0.0,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,- Gift Cards Redeemed,24.43,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,16.31,0.00,0.00,7.13,0.00
01/15/2019,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/15/2019,= Expected Deposit,"1,181.50",0.0,94.28,66.19,161.74,102.59,125.32,-29.87,92.51,96.76,26.63,79.36,185.31,43.22,93.30,44.16
01/15/2019,Total Deposit,"1,170.00",0.0,95.00,65.00,163.00,102.00,130.00,0.00,69.00,83.00,26.00,79.00,183.00,43.00,90.00,42.00
01/15/2019,Cash Over/(Under),-11.50,0.0,0.72,-1.19,1.26,-0.59,4.68,29.87,-23.51,-13.76,-0.63,-0.36,-2.31,-0.22,-3.30,-2.16
