week_ending_date,Sales Item,Revenue_USD,Quantity Sold,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14
01/02/2018,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/02/2018,= Expected Deposit,"1,831.35",0.0,294.28,89.96,204.54,73.28,165.24,244.95,179.02,234.44,85.23,0.50,81.17,4.54,84.77,89.43
01/02/2018,Total Deposit,"1,827.00",0.0,295.00,89.00,206.00,73.00,167.00,244.00,179.00,233.00,80.00,0.00,81.00,4.00,86.00,90.00
01/02/2018,Cash Over/(Under),-4.35,0.0,0.72,-0.96,1.46,-0.28,1.76,-0.95,-0.02,-1.44,-5.23,-0.50,-0.17,-0.54,1.23,0.57
01/02/2018,# Of Sales,878.00,0.0,82.00,46.00,117.00,47.00,121.00,45.00,61.00,55.00,58.00,28.00,39.00,40.00,90.00,49.00
01/02/2018,# Of Checks,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/02/2018,Shift Manager - Name,0,0.0,LP,ERN,LP,ERN,LP,AP,LP,AP,ERN,AP,ern,AP,LP,ERN
01/02/2018,Labor $,"3,985.69",0.0,303.56,299.31,323.50,286.18,373.61,297.46,275.19,249.57,280.74,205.07,271.59,237.68,279.35,302.89
01/02/2018,Labor %,32.85,0.0,19.91,58.54,20.30,47.30,21.72,49.62,30.87,35.05,36.69,69.86,52.22,39.27,24.32,47.07
01/02/2018,Labor OverTime $,54.82,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/02/2018,Total Online Orders,"3,586.16",0.0,752.91,54.71,429.35,164.37,484.98,92.03,102.86,136.02,185.58,92.10,200.95,174.78,473.02,242.50
01/02/2018,Online Cash,253.89,0.0,-0.80,22.33,48.25,29.53,32.94,8.55,48.02,0.00,0.00,9.57,34.08,0.00,8.54,12.88
01/02/2018,PDQ/Mx Sales Check,"12,739.59",0.0,0.00,"2,160.02",0.00,"2,333.73",0.00,"2,456.17",0.00,"1,670.71",0.00,"1,084.09",0.00,"1,180.93",0.02,"1,853.94"
01/02/2018,PDQ/Mx Tax Check,924.79,0.0,0.00,158.62,0.00,169.30,0.00,177.56,0.00,122.09,0.00,79.11,0.00,85.18,0.00,132.93
01/02/2018,Gift Cards Total,81.35,0.0,17.04,19.58,38.34,10.00,0.00,0.00,-20.00,0.00,0.00,9.35,7.04,0.00,0.00,0.00
01/09/2018,IN-Sub,"3,046.75",603.0,324.00,152.00,241.25,245.25,276.50,145.25,370.00,155.00,277.00,107.50,184.50,190.25,162.50,215.75
01/09/2018,IN-Club,"3,543.50",534.0,325.00,188.50,254.50,214.00,417.00,236.50,392.00,139.00,271.50,122.00,230.00,236.50,260.00,257.00
01/09/2018,IN-Pop,"1,027.21",534.0,167.20,40.36,70.05,50.40,110.46,53.13,121.42,35.07,106.89,15.54,68.07,53.13,80.89,54.60
01/09/2018,IN-Side,819.25,613.0,92.80,34.80,52.20,33.35,85.55,58.00,94.25,30.45,91.35,15.95,87.00,42.05,47.85,53.65
01/09/2018,DEL-Sub,"1,189.50",250.0,189.25,59.25,108.75,41.50,100.75,64.75,123.25,59.25,63.50,51.25,142.25,44.00,86.75,55.00
01/09/2018,DEL-Club,"1,505.00",225.0,149.00,45.50,154.50,91.00,126.00,78.00,97.50,54.50,71.50,93.50,196.00,87.00,187.00,74.00
01/09/2018,DEL-Pop,298.69,144.0,28.14,16.59,32.34,9.87,21.84,14.28,37.03,9.66,22.26,12.60,28.35,18.27,31.08,16.38
01/09/2018,DEL-Side,496.85,337.0,69.60,21.75,46.40,17.40,33.35,27.55,70.55,21.75,24.65,15.95,50.75,17.40,58.00,21.75
01/09/2018,Party Sub,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,Day Old Bread,9.00,18.0,0.00,0.00,0.00,0.00,2.00,3.50,1.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,Fresh Bread,2.00,1.0,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,Cookie,233.22,171.0,25.35,18.59,13.52,18.59,10.14,8.45,23.66,6.76,11.83,3.38,15.21,27.04,21.97,28.73
01/09/2018,Combos / Kids 1/2 off,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,Box Lunch,368.00,33.0,215.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,142.50,0.00,0.00,0.00
01/09/2018,Platters / Mini Jimmys,275.00,7.0,0.00,0.00,0.00,0.00,82.00,0.00,94.00,0.00,0.00,0.00,99.00,0.00,0.00,0.00
01/09/2018,Delivery Fee,679.18,323.0,85.84,27.39,64.84,33.03,57.31,36.15,60.90,28.63,34.77,36.25,84.23,31.70,66.37,31.77
01/09/2018,Other,0.00,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,Modifiers,330.35,2862.0,34.05,13.05,21.75,20.40,35.05,10.30,23.70,32.85,18.70,16.05,32.35,25.10,19.90,27.10
01/09/2018,Total of Above,"13,823.50",0.0,"1,705.23",617.78,"1,062.10",774.79,"1,357.95",735.86,"1,519.76",575.42,993.95,489.97,"1,360.21",772.44,"1,022.31",835.73
01/09/2018,- OVER-RINGS,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,= Adjusted Sales,"13,823.50",0.0,"1,705.23",617.78,"1,062.10",774.79,"1,357.95",735.86,"1,519.76",575.42,993.95,489.97,"1,360.21",772.44,"1,022.31",835.73
01/09/2018,- Net Employee Freebies,83.30,0.0,9.84,0.00,0.00,0.00,10.08,19.68,15.58,18.28,9.84,0.00,0.00,0.00,0.00,0.00
01/09/2018,- Net Manager Freebies,49.05,0.0,13.53,0.00,0.00,0.00,11.84,0.00,11.84,0.00,0.00,0.00,0.00,0.00,11.84,0.00
01/09/2018,- Sampling,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,- Waste,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,- Other Promo,24.78,0.0,8.64,0.00,9.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00
01/09/2018,= Royalty Sales,"13,666.37",0.0,"1,673.22",617.78,"1,052.46",774.79,"1,336.03",716.18,"1,492.34",557.14,984.11,489.97,"1,353.71",772.44,"1,010.47",835.73
01/09/2018,+ Other Tax/Fee,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,+ Sales Tax,"1,071.73",0.0,130.99,48.74,81.48,61.23,105.49,56.12,118.14,43.57,78.30,37.44,104.81,61.15,77.92,66.35
01/09/2018,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,- Cash Payouts,379.12,0.0,12.24,42.49,16.36,37.14,0.00,53.98,13.06,36.69,8.32,28.25,0.00,69.69,0.00,60.90
01/09/2018,- A/R Due,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,+ A/R Drivers,0.00,0.0,-23.16,23.16,-18.03,18.03,5.90,-5.90,18.88,-18.88,-18.91,18.91,-1.66,1.66,-67.34,67.34
01/09/2018,- A/R Due CC (InShop) V/MC/D,"6,463.15",0.0,690.26,298.49,386.42,500.59,591.30,353.38,740.93,287.13,565.68,219.05,587.25,412.77,387.60,442.30
01/09/2018,- A/R Due CC (InShop) Amex,263.70,0.0,17.35,10.38,40.91,0.00,46.09,19.79,23.15,0.00,45.91,0.00,32.33,10.44,17.35,0.00
01/09/2018,- A/R Due CC (MOTO) V/MC/D,"1,521.18",0.0,196.72,37.29,126.58,108.04,235.07,101.62,150.52,6.17,133.20,51.57,177.34,42.29,134.60,20.17
01/09/2018,- A/R Due CC (MOTO) Amex,65.84,0.0,14.28,0.00,0.00,0.00,42.95,8.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,- A/R Due CC (ONLINE) V/MC/D,"3,739.79",0.0,383.51,199.61,330.53,116.32,258.58,171.09,408.79,230.37,137.27,196.34,504.19,281.00,328.51,193.68
01/09/2018,- A/R Due CC (ONLINE) Amex,409.37,0.0,287.82,0.00,38.40,0.00,0.00,0.00,0.00,45.79,0.00,0.00,11.63,25.73,0.00,0.00
01/09/2018,- Other Payment Types,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,+ Gift Cards Issued,35.00,0.0,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
01/09/2018,- Gift Cards Redeemed,58.37,0.0,5.09,0.00,0.00,0.00,20.00,7.04,10.00,0.00,0.00,0.00,0.00,0.00,4.60,11.64
01/09/2018,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,= Expected Deposit,"1,872.58",0.0,173.78,101.42,196.71,91.96,253.43,50.89,282.91,-24.32,153.12,51.11,144.12,-6.67,148.39,255.73
01/09/2018,Total Deposit,"1,867.00",0.0,169.00,103.00,196.00,91.00,254.00,50.00,282.00,0.00,129.00,50.00,145.00,0.00,149.00,249.00
01/09/2018,Cash Over/(Under),-5.58,0.0,-4.78,1.58,-0.71,-0.96,0.57,-0.89,-0.91,24.32,-24.12,-1.11,0.88,6.67,0.61,-6.73
01/09/2018,# Of Sales,"1,069.00",0.0,119.00,56.00,94.00,58.00,112.00,63.00,105.00,39.00,58.00,37.00,102.00,60.00,100.00,66.00
01/09/2018,# Of Checks,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,Shift Manager - Name,0,0.0,LP,ERN,DD,ERN,LP,AP,LP,CR,ERN,AP,ERN,AP,LP,ERN
01/09/2018,Labor $,"3,957.28",0.0,285.93,284.41,305.68,279.04,310.73,255.40,322.10,241.38,271.03,227.86,301.16,268.23,279.18,325.14
01/09/2018,Labor %,28.63,0.0,16.77,46.04,28.78,36.02,22.88,34.71,21.19,41.95,27.27,46.50,22.14,34.72,27.31,38.91
01/09/2018,Labor OverTime $,43.73,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/09/2018,Total Online Orders,"3,892.14",0.0,637.68,194.09,347.85,105.32,225.20,162.60,353.98,246.76,164.56,181.87,461.12,292.90,305.51,212.70
01/09/2018,Online Cash,256.30,0.0,27.34,22.65,20.22,0.00,10.71,10.71,-0.16,10.05,42.03,12.44,12.92,16.47,27.90,43.02
01/09/2018,PDQ/Mx Sales Check,"14,738.09",0.0,0.00,"2,470.73",0.00,"1,969.96",0.00,"2,213.82",0.00,"2,211.19",0.00,"1,589.82",0.01,"2,292.10",0.00,"1,990.47"
01/09/2018,PDQ/Mx Tax Check,"1,071.73",0.0,0.00,179.73,0.00,142.71,0.00,161.61,0.00,161.71,0.00,115.74,0.00,165.96,0.00,144.27
01/09/2018,Gift Cards Total,23.37,0.0,5.09,0.00,-20.00,0.00,20.00,7.04,10.00,0.00,0.00,0.00,0.00,0.00,4.60,-3.36
01/16/2018,IN-Sub,"3,299.25",641.0,283.25,213.00,191.75,134.75,359.00,92.75,655.50,180.00,364.50,177.00,291.75,111.75,132.50,111.75
01/16/2018,IN-Club,"3,666.50",551.0,256.00,367.50,262.50,143.00,331.00,209.00,481.00,167.50,354.50,222.00,385.50,122.00,219.50,145.50
01/16/2018,IN-Pop,920.63,483.0,50.40,64.68,91.60,47.88,86.31,25.20,183.70,35.07,68.67,40.11,99.33,20.79,63.84,43.05
01/16/2018,IN-Side,967.15,669.0,59.45,66.70,72.50,39.15,107.30,27.55,178.35,36.25,116.00,60.90,100.05,23.20,52.20,27.55
01/16/2018,DEL-Sub,1228,276.0,95.75,64.75,278.50,47.00,103.25,16.50,82.50,59.25,47.00,42.75,139.25,40.25,168.50,42.75
01/16/2018,DEL-Club,1507.5,222.0,156.00,98.50,148.00,71.50,179.00,104.00,89.50,112.50,107.50,15.50,175.00,28.50,167.50,54.50
01/16/2018,DEL-Pop,251.26,126.0,30.45,5.88,38.06,6.09,39.06,16.17,16.59,10.50,4.20,3.99,29.61,10.50,33.86,6.30
01/16/2018,DEL-Side,462.55,319.0,58.00,14.50,82.65,14.50,55.10,21.75,36.25,20.30,26.10,8.70,50.75,17.40,42.05,14.50
01/16/2018,Party Sub,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,Day Old Bread,16,32.0,0.00,0.00,0.00,0.00,0.50,0.00,2.50,3.00,1.50,2.00,3.50,0.00,3.00,0.00
01/16/2018,Fresh Bread,10,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00
01/16/2018,Cookie,268.71,160.0,8.45,6.76,18.59,13.52,69.29,8.45,27.04,11.83,49.01,6.76,15.21,8.45,21.97,3.38
01/16/2018,Combos / Kids 1/2 off,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,Box Lunch,9.5,1.0,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,Platters / Mini Jimmys,359,8.0,53.00,0.00,106.00,0.00,0.00,0.00,36.00,29.00,0.00,0.00,0.00,0.00,135.00,0.00
01/16/2018,Delivery Fee,694.02,300.0,67.09,39.10,111.36,30.10,68.18,28.71,44.28,42.71,36.19,15.05,76.91,18.33,91.90,24.11
01/16/2018,Other,0,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,Modifiers,352.35,2923.0,36.35,13.65,29.65,15.75,49.20,16.75,21.90,20.45,31.45,11.10,49.20,15.60,30.15,11.15
01/16/2018,Total of Above,14012.42,0.0,"1,154.19",955.02,"1,431.16",563.24,"1,447.19",566.83,"1,864.61",728.36,"1,206.62",615.86,"1,416.06",416.77,"1,161.97",484.54
01/16/2018,- OVER-RINGS,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,= Adjusted Sales,14012.42,0.0,"1,154.19",955.02,"1,431.16",563.24,"1,447.19",566.83,"1,864.61",728.36,"1,206.62",615.86,"1,416.06",416.77,"1,161.97",484.54
01/16/2018,- Net Employee Freebies,56.63,0.0,0.00,0.00,0.00,0.00,10.08,0.00,10.08,0.00,9.84,8.84,7.95,0.00,0.00,9.84
01/16/2018,- Net Manager Freebies,127.77,0.0,13.53,0.00,23.58,0.00,11.84,0.00,11.84,0.00,0.00,9.84,12.69,20.87,23.58,0.00
01/16/2018,- Sampling,0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,- Waste,29.25,0.0,29.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,- Other Promo,23.74,0.0,0.00,8.84,14.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,= Royalty Sales,"13,775.03",0.0,"1,111.41",946.18,"1,392.68",563.24,"1,425.27",566.83,"1,842.69",728.36,"1,196.78",597.18,"1,395.42",395.90,"1,138.39",474.70
01/16/2018,+ Other Tax/Fee,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,+ Sales Tax,"1,079.31",0.0,86.16,74.84,105.71,43.97,111.97,44.42,148.37,56.59,95.73,48.04,108.85,31.15,86.36,37.15
01/16/2018,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,- Cash Payouts,369.40,0.0,9.82,43.24,17.21,53.94,0.00,51.96,0.00,58.98,8.24,24.18,7.89,33.81,13.23,46.90
01/16/2018,- A/R Due,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,+ A/R Drivers,0.00,0.0,-61.48,61.48,36.57,-36.57,-60.27,60.27,-36.93,36.93,-31.63,31.63,-21.93,21.93,-22.13,22.13
01/16/2018,- A/R Due CC (InShop) V/MC/D,"6,660.41",0.0,527.16,445.35,570.39,279.86,555.40,298.67,"1,356.89",221.43,590.49,375.81,643.20,254.08,309.68,232.00
01/16/2018,- A/R Due CC (InShop) Amex,397.06,0.0,14.18,32.51,9.35,8.55,42.24,34.90,82.81,7.74,39.14,27.16,46.97,0.00,42.96,8.55
01/16/2018,- A/R Due CC (MOTO) V/MC/D,954.72,0.0,31.15,20.28,160.64,28.37,153.99,103.96,74.43,29.19,50.32,29.37,65.46,14.90,192.66,0.00
01/16/2018,- A/R Due CC (MOTO) Amex,22.85,0.0,0.00,0.00,0.00,0.00,14.24,0.00,0.00,8.61,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,- A/R Due CC (ONLINE) V/MC/D,"4,204.24",0.0,338.41,242.27,636.35,167.75,584.53,66.95,217.61,252.71,421.64,114.46,431.89,92.29,538.04,99.34
01/16/2018,- A/R Due CC (ONLINE) Amex,234.76,0.0,86.22,0.00,23.00,0.00,0.00,0.00,0.00,0.00,49.26,0.00,62.79,0.00,13.49,0.00
01/16/2018,- Other Payment Types,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,+ Gift Cards Issued,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,- Gift Cards Redeemed,114.10,0.0,9.20,29.74,7.04,0.00,0.00,0.00,30.45,20.63,0.00,0.00,10.00,0.00,7.04,0.00
01/16/2018,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/16/2018,= Expected Deposit,"1,896.80",0.0,119.95,269.11,110.98,32.17,126.57,115.08,191.94,222.59,101.79,105.87,214.14,53.90,85.52,147.19
01/16/2018,Total Deposit,"1,885.00",0.0,120.00,269.00,109.00,32.00,127.00,115.00,191.00,217.00,102.00,105.00,211.00,53.00,87.00,147.00
01/16/2018,Cash Over/(Under),-11.80,0.0,0.05,-0.11,-1.98,-0.17,0.43,-0.08,-0.94,-5.59,0.21,-0.87,-3.14,-0.90,1.48,-0.19
