week_ending_date,Sales Item,Revenue_USD,Quantity Sold,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14
01/05/2021,+ Sales Tax,"1,178.91",0.0,131.88,60.31,129.68,32.63,77.94,37.69,119.47,69.99,82.74,59.68,131.71,56.38,139.25,49.56
01/05/2021,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/05/2021,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/05/2021,- Cash Payouts,394.79,0.0,42.04,34.98,19.88,53.64,4.99,33.32,11.65,32.66,4.36,20.80,59.48,11.01,47.94,18.04
01/05/2021,- A/R Due,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/05/2021,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/05/2021,+ A/R Drivers,0.00,0.0,-22.51,22.51,5.57,-5.57,-65.76,65.76,-23.57,23.57,13.44,-13.44,-17.87,17.87,0.47,-0.47
01/05/2021,- A/R Due CC (InShop) V/MC/D,"7,205.45",0.0,613.58,326.53,650.09,207.89,518.89,157.93,"1,160.68",391.19,693.75,374.75,726.62,394.21,593.98,395.36
01/05/2021,- A/R Due CC (InShop) Amex,170.91,0.0,22.47,17.82,18.88,0.00,0.00,0.00,0.00,50.19,10.90,12.10,7.24,0.00,31.31,0.00
01/05/2021,- A/R Due CC (MOTO) V/MC/D,840.35,0.0,69.58,56.94,258.58,49.43,0.00,28.56,24.66,11.99,50.54,23.78,47.22,6.80,159.66,52.61
01/05/2021,- A/R Due CC (MOTO) Amex,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/05/2021,- A/R Due CC (ONLINE) V/MC/D,"6,417.73",0.0,920.08,302.46,714.18,168.68,398.47,257.11,413.97,343.06,318.27,308.64,870.97,294.19,941.99,165.66
01/05/2021,- A/R Due CC (ONLINE) Amex,253.94,0.0,25.19,34.46,41.56,0.00,12.10,0.00,47.88,0.00,0.00,0.00,17.55,0.00,75.20,0.00
01/05/2021,- Other Payment Types,340.48,0.0,61.03,49.08,36.79,0.00,31.17,26.47,0.00,34.74,0.00,34.16,15.74,0.00,0.00,51.30
01/05/2021,+ Gift Cards Issued,20.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
01/05/2021,- Gift Cards Redeemed,68.38,0.0,12.14,0.00,14.69,0.00,0.00,0.00,0.00,12.85,0.00,0.00,9.17,0.00,19.53,0.00
01/05/2021,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/05/2021,= Expected Deposit,305.71,0.0,9.70,14.82,-0.21,-46.64,6.08,69.18,27.93,90.25,33.02,10.42,34.73,56.52,13.28,-13.37
01/05/2021,Total Deposit,308.00,0.0,8.00,1.00,0.00,0.00,0.00,30.00,28.00,90.00,35.00,12.00,33.00,56.00,15.00,0.00
01/05/2021,Cash Over/(Under),2.29,0.0,-1.70,-13.82,0.21,46.64,-6.08,-39.18,0.07,-0.25,1.98,1.58,-1.73,-0.52,1.72,13.37
01/05/2021,# Of Sales,"1,074.00",0.0,134.00,52.00,106.00,30.00,55.00,35.00,99.00,62.00,67.00,52.00,151.00,48.00,139.00,44.00
01/05/2021,# Of Checks,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/05/2021,Shift Manager - Name,0,0.0,Ryan,Madeline,Ryan,EB,ERN,Madeline,Ryan,KH,Madeline,KH,Madeline,KH,Ryan,Madeline
01/05/2021,Labor $,"5,252.89",0.0,541.44,276.98,504.91,310.14,335.24,275.71,445.12,272.00,290.92,265.27,550.24,315.37,501.18,368.38
01/05/2021,Labor %,34.29,0.0,30.34,35.27,30.75,75.04,34.28,57.76,27.10,29.84,28.54,35.36,32.38,43.09,27.49,55.83
01/05/2021,Labor OverTime $,287.48,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/05/2021,Total Online Orders,"6,302.93",0.0,857.16,332.40,683.50,156.50,443.57,243.32,455.75,341.76,293.17,309.25,833.36,281.77,919.46,151.96
01/05/2021,Online Cash,235.70,0.0,29.03,29.50,0.00,0.00,50.08,13.85,18.25,19.31,0.00,14.55,46.34,0.00,14.79,0.00
01/05/2021,PDQ/Mx Sales Check,"15,977.74",0.0,0.00,"2,612.90",0.00,"2,187.44",0.00,"1,544.27",0.00,"2,653.70",0.00,"1,895.49",0.00,"2,531.45",0.00,"2,552.49"
01/05/2021,PDQ/Mx Tax Check,"1,178.91",0.0,0.00,192.19,0.00,162.31,0.00,115.63,0.00,189.46,0.00,142.42,0.00,188.09,0.00,188.81
01/05/2021,Gift Cards Total,48.38,0.0,12.14,0.00,14.69,0.00,0.00,0.00,0.00,12.85,0.00,0.00,-10.83,0.00,19.53,0.00
01/12/2021,IN-Sub,"3,030.07",609.0,207.37,139.27,233.53,172.84,296.62,145.86,456.01,113.64,210.94,83.36,269.92,116.90,299.66,284.15
01/12/2021,IN-Club,"4,361.97",619.0,329.87,248.56,349.50,413.51,446.90,225.69,374.68,178.86,213.49,180.63,498.30,258.67,445.96,197.35
01/12/2021,IN-Pop,796.63,425.0,80.38,26.56,61.57,34.91,91.71,31.93,98.27,30.73,38.40,28.85,96.89,45.07,97.74,33.62
01/12/2021,IN-Side,857.68,765.0,64.99,46.44,74.20,37.59,143.06,37.10,97.12,30.16,39.68,31.45,71.98,41.15,98.90,43.86
01/12/2021,DEL-Sub,"1,206.71",232.0,148.58,28.97,147.85,67.10,144.47,61.73,60.37,37.14,59.07,69.15,111.13,53.74,185.17,32.24
01/12/2021,DEL-Club,"1,894.28",258.0,239.26,53.52,205.42,77.52,198.15,132.41,67.29,121.64,20.89,55.88,279.31,134.56,220.57,87.86
01/12/2021,DEL-Pop,301.97,154.0,52.14,9.75,36.91,3.88,32.53,7.66,9.85,19.90,13.73,11.94,51.55,5.37,44.67,2.09
01/12/2021,DEL-Side,444.73,410.0,64.78,15.00,55.94,14.55,45.06,16.91,21.29,21.92,15.52,12.03,64.98,10.46,75.79,10.50
01/12/2021,Party Sub,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,Day Old Bread,9.50,19.0,0.00,0.00,1.50,0.00,0.50,0.50,1.50,0.00,0.00,0.00,0.00,1.00,1.00,3.50
01/12/2021,Fresh Bread,8.00,4.0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
01/12/2021,Cookie,323.78,269.0,34.98,8.12,33.56,20.67,28.79,15.90,15.90,19.25,12.89,26.12,36.05,11.13,34.98,25.44
01/12/2021,Combos / Kids 1/2 off,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,Box Lunch,881.33,94.0,0.00,8.29,34.29,0.00,12.00,0.00,6.00,46.16,10.29,0.00,81.45,0.00,664.27,18.58
01/12/2021,Platters / Mini Jimmys,371.00,7.0,0.00,0.00,0.00,0.00,179.00,0.00,35.00,0.00,0.00,0.00,53.00,0.00,104.00,0.00
01/12/2021,Delivery Fee,399.83,323.0,45.74,12.74,47.24,15.00,48.97,18.73,15.74,16.50,11.23,9.00,56.23,15.00,72.72,14.99
01/12/2021,Other,0.00,74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,Modifiers,433.19,3767.0,40.10,14.48,52.55,26.42,30.79,38.69,22.05,28.74,14.97,20.49,41.11,37.25,44.87,20.68
01/12/2021,Total of Above,"15,320.67",0.0,"1,312.19",611.70,"1,334.06",883.99,"1,698.55",733.11,"1,281.07",664.64,661.10,532.90,"1,711.90",730.30,"2,390.30",774.86
01/12/2021,- OVER-RINGS,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,= Adjusted Sales,"15,320.67",0.0,"1,312.19",611.70,"1,334.06",883.99,"1,698.55",733.11,"1,281.07",664.64,661.10,532.90,"1,711.90",730.30,"2,390.30",774.86
01/12/2021,- Net Employee Freebies,122.94,0.0,0.00,0.00,6.69,9.77,0.00,0.00,9.77,29.50,2.80,29.91,14.66,10.07,0.00,9.77
01/12/2021,- Net Manager Freebies,150.86,0.0,9.66,0.00,22.12,0.00,11.86,38.77,12.35,11.86,0.00,9.77,10.26,11.86,12.35,0.00
01/12/2021,- Sampling,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,- Waste,3.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
01/12/2021,- Other Promo,36.54,0.0,6.69,0.00,1.67,0.00,11.48,0.00,5.59,0.65,0.00,0.00,0.00,0.00,0.00,10.46
01/12/2021,- Loyalty,622.18,0.0,32.67,41.57,50.25,18.79,34.29,16.23,20.19,17.92,19.72,8.84,62.76,20.70,143.57,134.68
01/12/2021,= Royalty Sales,"14,385.15",0.0,"1,263.17",570.13,"1,253.33",855.43,"1,640.92",678.11,"1,233.17",604.71,638.58,484.38,"1,624.22",687.67,"2,234.38",616.95
01/12/2021,+ Other Tax/Fee,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,+ Sales Tax,"1,149.87",0.0,100.45,45.71,99.03,69.36,131.15,54.28,100.19,48.26,51.00,38.49,128.65,55.36,178.25,49.69
01/12/2021,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,- Cash Payouts,456.22,0.0,57.30,20.61,53.74,25.50,35.76,35.41,8.21,26.15,7.94,17.94,60.61,31.36,60.70,14.99
01/12/2021,- A/R Due,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,+ A/R Drivers,0.00,0.0,2.23,-2.23,3.05,-3.05,3.22,-3.22,21.27,-21.27,-24.77,24.77,-25.13,25.13,15.00,-15.00
01/12/2021,- A/R Due CC (InShop) V/MC/D,"6,623.16",0.0,516.05,272.89,468.01,365.22,631.79,272.49,815.93,232.76,354.19,201.41,615.01,299.80,"1,302.34",275.27
01/12/2021,- A/R Due CC (InShop) Amex,330.92,0.0,106.43,0.00,40.81,55.47,28.36,14.48,10.68,15.98,0.00,0.00,37.98,20.73,0.00,0.00
01/12/2021,- A/R Due CC (MOTO) V/MC/D,716.84,0.0,96.58,14.53,58.33,81.64,48.38,24.90,95.73,0.00,77.89,16.19,120.95,50.09,20.38,11.25
01/12/2021,- A/R Due CC (MOTO) Amex,143.01,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.01,0.00
01/12/2021,- A/R Due CC (ONLINE) V/MC/D,"6,490.69",0.0,572.06,297.99,745.22,366.41,990.41,336.66,260.22,337.43,172.11,203.30,824.75,270.09,870.70,243.34
01/12/2021,- A/R Due CC (ONLINE) Amex,260.65,0.0,21.86,7.45,6.19,6.05,16.85,0.00,0.00,0.00,0.00,0.00,65.12,0.00,109.50,27.63
01/12/2021,- Other Payment Types,653.55,0.0,24.80,15.05,39.27,17.53,48.42,74.99,45.74,19.36,81.71,75.51,58.67,67.10,46.74,38.66
01/12/2021,+ Gift Cards Issued,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,- Gift Cards Redeemed,30.97,0.0,8.74,0.00,0.00,7.55,0.00,0.00,0.00,14.68,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,= Expected Deposit,-170.99,0.0,-37.97,-14.91,-56.16,-3.63,-24.68,-29.76,118.12,-14.66,-29.03,33.29,-55.35,28.99,-125.74,40.50
01/12/2021,Total Deposit,161.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,0.00,14.00,0.00,29.00,0.00,0.00
01/12/2021,Cash Over/(Under),331.99,0.0,37.97,14.91,56.16,3.63,24.68,29.76,-0.12,14.66,29.03,-19.29,55.35,0.01,125.74,-40.50
01/12/2021,# Of Sales,"1,143.00",0.0,125.00,39.00,118.00,63.00,115.00,45.00,81.00,43.00,43.00,41.00,141.00,48.00,152.00,89.00
01/12/2021,# Of Checks,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,Shift Manager - Name,0,0.0,Ryan,ERN,Ryan,KH,Ryan,KH,Ryan,KH,KH,KH,Ryan,fc,Ryan,Ryan
01/12/2021,Labor $,"5,344.31",0.0,509.33,259.80,473.29,267.92,454.89,312.17,359.75,248.72,280.01,270.31,566.70,282.36,643.99,415.09
01/12/2021,Labor %,34.88,0.0,38.82,42.47,35.48,30.31,26.78,42.58,28.08,37.42,42.36,50.72,33.10,38.66,26.94,53.57
01/12/2021,Labor OverTime $,318.91,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/12/2021,Total Online Orders,"6,102.93",0.0,513.77,294.35,667.28,347.86,935.05,303.66,236.05,313.88,164.10,182.90,813.82,232.41,854.62,243.18
01/12/2021,Online Cash,80.91,0.0,12.18,8.52,8.52,0.00,11.65,0.00,0.00,19.55,0.00,0.00,20.49,0.00,0.00,0.00
01/12/2021,PDQ/Mx Sales Check,"15,535.02",0.0,0.00,"1,979.46",0.00,"2,277.15",0.00,"2,504.46",0.00,"1,986.33",0.00,"1,212.45",0.00,"2,495.90",0.00,"3,079.27"
01/12/2021,PDQ/Mx Tax Check,"1,149.87",0.0,0.00,146.16,0.00,168.39,0.00,185.43,0.00,148.45,0.00,89.49,0.00,184.01,0.00,227.94
01/12/2021,Gift Cards Total,30.97,0.0,8.74,0.00,0.00,7.55,0.00,0.00,0.00,14.68,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,IN-Sub,"3,903.00",763.0,247.10,266.56,350.42,262.64,220.74,167.46,485.85,207.90,253.98,271.30,420.82,190.21,215.95,342.07
01/19/2021,IN-Club,"5,288.05",733.0,302.67,307.59,655.32,319.88,508.97,351.42,357.50,263.12,383.98,268.04,548.52,335.57,411.33,274.14
01/19/2021,IN-Pop,928.10,492.0,62.67,58.80,97.58,47.54,76.05,49.64,112.06,46.26,75.60,32.83,120.66,37.00,76.59,34.82
01/19/2021,IN-Side,"1,045.65",898.0,73.22,47.60,117.31,62.95,102.27,44.22,125.80,49.02,71.93,36.17,128.12,61.30,69.68,56.06
01/19/2021,DEL-Sub,"1,248.02",231.0,152.21,53.14,193.93,27.56,137.16,83.29,71.30,49.53,38.28,70.20,145.09,42.12,152.36,31.85
01/19/2021,DEL-Club,"1,974.48",257.0,256.74,122.86,297.51,81.99,168.73,78.51,153.91,132.45,51.41,120.37,119.24,69.70,259.23,61.83
01/19/2021,DEL-Pop,262.57,133.0,40.49,14.13,29.85,16.12,22.49,9.85,15.22,14.33,13.63,7.46,36.02,4.18,33.43,5.37
01/19/2021,DEL-Side,454.14,429.0,61.47,26.94,76.21,16.74,32.71,19.84,25.51,22.91,18.03,23.89,33.91,18.35,61.97,15.66
01/19/2021,Party Sub,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,Day Old Bread,13.00,26.0,2.00,1.00,0.00,0.00,0.50,0.00,0.00,2.50,3.50,0.00,0.00,0.00,0.00,3.50
01/19/2021,Fresh Bread,18.00,9.0,0.00,6.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00
01/19/2021,Cookie,322.54,222.0,22.60,20.84,33.39,19.25,27.03,12.72,36.74,34.98,25.44,27.37,16.07,11.13,25.44,9.54
01/19/2021,Combos / Kids 1/2 off,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,Box Lunch,528.92,60.0,24.00,50.45,6.00,0.00,41.16,24.58,57.45,0.00,6.00,16.29,278.12,16.58,0.00,8.29
01/19/2021,Platters / Mini Jimmys,98.00,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00
01/19/2021,Delivery Fee,395.86,352.0,57.71,21.24,57.00,19.72,38.98,18.74,27.99,16.50,6.00,22.49,38.99,13.50,48.00,9.00
01/19/2021,Other,0.00,97.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,Modifiers,556.44,4827.0,40.07,36.44,45.40,28.87,38.64,40.93,43.36,30.34,33.99,41.09,54.87,32.86,64.32,25.26
01/19/2021,Total of Above,"17,036.77",0.0,"1,342.95","1,033.59","1,959.92",903.26,"1,415.43",903.20,"1,516.69",869.84,981.77,937.50,"1,946.43",832.50,"1,516.30",877.39
01/19/2021,- OVER-RINGS,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,= Adjusted Sales,"17,036.77",0.0,"1,342.95","1,033.59","1,959.92",903.26,"1,415.43",903.20,"1,516.69",869.84,981.77,937.50,"1,946.43",832.50,"1,516.30",877.39
01/19/2021,- Net Employee Freebies,102.32,0.0,10.07,0.00,6.69,30.30,0.00,31.10,7.98,0.00,9.49,0.00,6.69,0.00,0.00,0.00
01/19/2021,- Net Manager Freebies,24.70,0.0,0.00,12.35,0.00,0.00,0.00,0.00,12.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,- Sampling,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,- Waste,5.59,0.0,0.00,0.00,0.00,0.00,0.00,0.00,5.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,- Other Promo,199.57,0.0,6.00,15.59,18.05,2.58,1.50,0.00,6.00,0.00,0.00,0.00,120.12,0.00,6.69,23.04
01/19/2021,- Loyalty,707.90,0.0,51.24,93.62,75.15,38.24,64.25,48.12,57.66,57.05,51.70,51.87,18.86,13.74,71.90,14.50
01/19/2021,= Royalty Sales,"15,996.69",0.0,"1,275.64",912.03,"1,860.03",832.14,"1,349.68",823.98,"1,427.11",812.79,920.58,885.63,"1,800.76",818.76,"1,437.71",839.85
01/19/2021,+ Other Tax/Fee,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,+ Sales Tax,"1,284.76",0.0,99.77,73.88,148.79,66.78,107.97,66.40,115.01,65.69,74.87,70.93,145.11,66.40,114.62,68.54
01/19/2021,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,- Cash Payouts,495.12,0.0,50.53,35.73,43.93,43.22,34.52,38.11,20.06,35.04,8.20,33.70,49.63,24.16,65.34,12.95
01/19/2021,- A/R Due,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,+ A/R Drivers,0.00,0.0,-8.89,8.89,2.85,-2.85,-1.44,1.44,-17.69,17.69,-15.48,15.48,0.00,0.00,-8.00,8.00
01/19/2021,- A/R Due CC (InShop) V/MC/D,"6,814.12",0.0,630.76,239.84,542.39,336.76,623.09,282.73,801.60,329.63,465.91,391.26,845.97,376.44,542.54,405.20
01/19/2021,- A/R Due CC (InShop) Amex,443.00,0.0,27.64,16.42,82.38,33.34,0.00,16.81,0.00,0.00,30.37,25.06,78.72,43.96,35.19,53.11
01/19/2021,- A/R Due CC (MOTO) V/MC/D,"1,042.58",0.0,76.03,33.52,172.84,0.00,111.17,33.73,51.36,21.04,17.23,23.45,240.48,48.35,174.31,39.07
01/19/2021,- A/R Due CC (MOTO) Amex,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,- A/R Due CC (ONLINE) V/MC/D,"7,394.84",0.0,516.91,621.97,"1,137.56",313.11,552.48,538.63,568.16,444.92,277.37,448.39,536.68,384.75,705.70,348.21
01/19/2021,- A/R Due CC (ONLINE) Amex,259.44,0.0,18.56,21.80,20.16,0.00,61.28,0.00,71.64,0.00,0.00,4.64,50.49,0.00,10.87,0.00
01/19/2021,- Other Payment Types,461.70,0.0,96.78,36.33,0.00,59.66,35.24,39.64,31.69,21.68,71.59,50.21,18.88,0.00,0.00,0.00
01/19/2021,+ Gift Cards Issued,20.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/19/2021,- Gift Cards Redeemed,83.68,0.0,29.31,0.00,0.00,21.91,9.39,0.00,0.00,0.00,0.00,0.00,6.22,0.00,10.80,6.05
