week_ending_date,Account,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14,Totals
01/20/2015,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,DMR - 5083.0,31.31,33.43,24.28,31.22,34.8,30.89,14.34,31.57,7.46,22.2,26.79,19.44,27.44,27.99,363.16
01/20/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/20/2015,DAILY TOTALS - 0.0,31.31,33.43,24.28,31.22,34.8,30.89,14.34,31.57,7.46,22.2,26.79,25.79,27.44,27.99,369.51000000000005
01/27/2015,0 - 0.0,01/21/2015,01/21/2015,01/22/2015,01/22/2015,01/23/2015,01/23/2015,01/24/2015,01/24/2015,01/25/2015,01/25/2015,01/26/2015,01/26/2015,01/27/2015,01/27/2015,0.0
01/27/2015,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Produce - 4315.0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,1.98
01/27/2015,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,3.31
01/27/2015,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,DMR - 5083.0,23,32.02,14.64,63.4,21.85,25.71,13.21,24.67,4.86,14.22,22.45,23.74,14.65,34.11,332.53000000000003
01/27/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/27/2015,DAILY TOTALS - 0.0,23,32.02,14.64,63.4,21.85,25.71,13.21,24.67,10.15,14.22,22.45,23.74,14.65,34.11,337.82
02/03/2015,0 - 0.0,01/28/2015,01/28/2015,01/29/2015,01/29/2015,01/30/2015,01/30/2015,01/31/2015,01/31/2015,02/01/2015,02/01/2015,02/02/2015,02/02/2015,02/03/2015,02/03/2015,0.0
02/03/2015,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,House Account - 9999.0,0,0,0,0,-198.9,0,0,0,0,0,0,0,0,0,-198.9
02/03/2015,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,1.77
02/03/2015,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,DMR - 5083.0,21.32,26.48,19.77,21.22,16.63,45.55,8,39.49,4.52,21.44,24.7,37.06,29.97,11.85,328.0
02/03/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/03/2015,DAILY TOTALS - 0.0,21.32,26.48,19.77,21.22,-182.27,45.55,8,39.49,4.52,21.44,24.7,37.06,29.97,13.62,130.86999999999998
02/10/2015,0 - 0.0,02/04/2015,02/04/2015,02/05/2015,02/05/2015,02/06/2015,02/06/2015,02/07/2015,02/07/2015,02/08/2015,02/08/2015,02/09/2015,02/09/2015,02/10/2015,02/10/2015,0.0
02/10/2015,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,House Account - 9999.0,0,0,0,-8,-10.11,0,0,-2,0,0,0,0,0,-3,-23.11
02/10/2015,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Produce - 4315.0,0,0,0,0,0,0,11.88,0,0,0,0,0,0,0,11.88
02/10/2015,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,6.8
02/10/2015,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,DMR - 5083.0,19.04,25.09,25.67,33.36,34.92,18.57,20.78,31.68,4.09,20.56,27.3,34.35,31.71,22.42,349.54
02/10/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/10/2015,DAILY TOTALS - 0.0,19.04,25.09,25.67,25.36,24.810000000000002,18.57,32.660000000000004,29.68,4.09,20.56,27.3,41.15,31.71,19.42,345.11
02/17/2015,0 - 0.0,02/11/2015,02/11/2015,02/12/2015,02/12/2015,02/13/2015,02/13/2015,02/14/2015,02/14/2015,02/15/2015,02/15/2015,02/16/2015,02/16/2015,02/17/2015,02/17/2015,0.0
02/17/2015,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,House Account - 9999.0,-3,0,0,-203,-1,0,-1,0,0,0,0,0,0,-2,-210.0
02/17/2015,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,5.9
02/17/2015,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,DMR - 5083.0,23.87,25.7,18.01,44.73,31.2,24.69,24.99,25.44,7.41,25.99,12.31,27.77,12.66,25.13,329.9
02/17/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/17/2015,DAILY TOTALS - 0.0,20.87,25.7,18.01,-158.27,30.2,24.69,23.99,25.44,7.41,25.99,12.31,33.67,12.66,23.13,125.79999999999998
02/24/2015,0 - 0.0,02/18/2015,02/18/2015,02/19/2015,02/19/2015,02/20/2015,02/20/2015,02/21/2015,02/21/2015,02/22/2015,02/22/2015,02/23/2015,02/23/2015,02/24/2015,02/24/2015,0.0
02/24/2015,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,House Account - 9999.0,-1,0,0,0,0,0,-797.05,-269.87,0,0,0,0,0,0,-1067.92
02/24/2015,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,1.98
02/24/2015,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,DMR - 5083.0,36.27,35.58,28.2,32.71,28.63,29.8,28.24,28.1,10.18,28.96,11.57,22.57,26.79,32.34,379.93999999999994
02/24/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/24/2015,DAILY TOTALS - 0.0,35.27,35.58,28.2,32.71,28.63,29.8,-768.81,-241.77,10.18,28.96,11.57,24.55,26.79,32.34,-685.9999999999999
03/03/2015,0 - 0.0,02/25/2015,02/25/2015,02/26/2015,02/26/2015,02/27/2015,02/27/2015,02/28/2015,02/28/2015,03/01/2015,03/01/2015,03/02/2015,03/02/2015,03/03/2015,03/03/2015,0.0
03/03/2015,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,House Account - 9999.0,0,0,0,0,0,0,0,0,0,-3,-154.4,0,0,0,-157.4
03/03/2015,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,4.27,0,0,0,4.27
03/03/2015,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2015,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
