week_ending_date,Sales Item,Revenue_USD,Quantity Sold,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14
01/07/2020,- Loyalty,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,= Royalty Sales,"11,744.62",0.0,579.57,349.85,"1,261.71",497.69,"1,361.56",574.46,"1,221.87",587.36,"1,178.17",376.03,"1,449.43",644.89,"1,127.61",534.42
01/07/2020,+ Other Tax/Fee,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,+ Sales Tax,948.43,0.0,46.55,28.75,100.94,39.86,109.47,46.84,99.13,47.40,96.66,30.42,116.38,52.48,90.35,43.20
01/07/2020,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,- Cash Payouts,344.70,0.0,13.46,1.58,32.68,41.11,33.00,24.31,0.00,46.24,0.00,31.05,11.75,39.03,46.93,23.56
01/07/2020,- A/R Due,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,+ A/R Drivers,0.00,0.0,0.00,0.00,-25.75,25.75,8.09,-8.09,3.04,-3.04,16.53,-16.53,-43.33,43.33,29.58,-29.58
01/07/2020,- A/R Due CC (InShop) V/MC/D,"6,571.88",0.0,323.48,345.79,645.75,203.98,787.35,270.64,718.40,399.46,651.40,169.37,904.31,373.40,430.51,348.04
01/07/2020,- A/R Due CC (InShop) Amex,285.92,0.0,19.46,0.00,37.90,25.25,38.63,7.98,35.38,0.00,33.15,9.39,25.80,0.00,46.40,6.58
01/07/2020,- A/R Due CC (MOTO) V/MC/D,421.07,0.0,8.86,0.00,36.79,51.60,80.54,0.00,60.19,56.02,21.34,0.00,12.40,0.00,93.33,0.00
01/07/2020,- A/R Due CC (MOTO) Amex,11.11,0.0,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,- A/R Due CC (ONLINE) V/MC/D,"3,287.42",0.0,226.17,31.07,503.84,105.94,335.41,248.74,282.96,111.41,118.58,129.05,432.18,148.48,496.86,116.73
01/07/2020,- A/R Due CC (ONLINE) Amex,315.09,0.0,50.86,0.00,8.82,0.00,0.00,12.78,0.00,0.00,171.88,0.00,13.26,19.64,0.00,37.85
01/07/2020,- Other Payment Types,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,+ Gift Cards Issued,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,- Gift Cards Redeemed,105.34,0.0,0.00,0.00,42.47,0.00,20.00,7.33,20.00,0.00,15.54,0.00,0.00,0.00,0.00,0.00
01/07/2020,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,= Expected Deposit,"1,350.52",0.0,-16.17,0.16,28.65,135.42,173.08,41.43,207.11,18.59,279.47,51.06,122.78,160.15,133.51,15.28
01/07/2020,Total Deposit,"1,357.00",0.0,0.00,0.00,23.00,135.00,173.00,41.00,207.00,20.00,279.00,51.00,122.00,160.00,131.00,15.00
01/07/2020,Cash Over/(Under),6.48,0.0,16.17,-0.16,-5.65,-0.42,-0.08,-0.43,-0.11,1.41,-0.47,-0.06,-0.78,-0.15,-2.51,-0.28
01/07/2020,# Of Sales,971.00,0.0,40.00,19.00,120.00,40.00,142.00,45.00,80.00,49.00,77.00,33.00,137.00,50.00,94.00,45.00
01/07/2020,# Of Checks,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,Shift Manager - Name,0,0.0,NP,RS,NP,Ryan,NP,FC,kh,KH,Ryan,KH,Ryan,FC,NP,Ryan
01/07/2020,Labor $,"4,228.54",0.0,298.61,212.46,378.49,278.63,452.03,240.66,89.70,291.58,197.87,325.19,403.24,310.71,401.79,347.59
01/07/2020,Labor %,35.29,0.0,50.15,58.76,28.68,55.98,31.66,41.76,7.34,49.11,16.79,85.26,27.82,47.32,34.06,63.85
01/07/2020,Labor OverTime $,66.90,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/07/2020,Total Online Orders,"3,323.57",0.0,250.74,25.89,446.41,104.86,286.08,253.89,240.37,125.34,275.93,113.98,417.19,146.33,503.63,132.93
01/07/2020,Online Cash,148.24,0.0,0.00,0.00,0.00,13.16,0.00,10.14,0.00,27.06,0.00,0.00,30.24,0.00,67.64,0.00
01/07/2020,PDQ/Mx Sales Check,"12,693.05",0.0,0.00,"1,004.72",0.00,"1,900.20",0.00,"2,092.33",0.00,"1,955.76",0.00,"1,681.28",0.00,"2,263.18",0.00,"1,795.58"
01/07/2020,PDQ/Mx Tax Check,948.43,0.0,0.00,75.30,0.00,140.80,0.00,156.31,0.00,146.53,0.00,127.08,0.00,168.86,0.00,133.55
01/07/2020,Gift Cards Total,105.34,0.0,0.00,0.00,42.47,0.00,20.00,7.33,20.00,0.00,15.54,0.00,0.00,0.00,0.00,0.00
01/14/2020,IN-Sub,"3,015.18",636.0,296.13,219.23,177.69,231.69,275.44,120.50,403.48,116.69,292.12,134.82,206.28,170.22,227.81,143.08
01/14/2020,IN-Club,"3,356.31",489.0,296.87,250.03,219.27,197.83,232.64,196.32,494.88,176.65,233.57,176.55,203.30,215.48,307.55,155.37
01/14/2020,IN-Pop,769.60,426.0,88.91,36.50,78.37,30.53,68.82,20.19,104.27,36.00,90.00,31.03,56.29,31.03,77.67,19.99
01/14/2020,IN-Side,782.04,651.0,74.38,52.63,55.34,38.39,56.63,36.12,122.16,35.01,83.23,34.52,49.69,51.19,64.68,28.07
01/14/2020,DEL-Sub,790.48,173.0,97.74,18.07,120.97,19.17,70.29,29.95,72.48,13.78,39.95,20.46,130.68,43.24,82.46,31.24
01/14/2020,DEL-Club,"1,276.94",186.0,175.13,25.56,178.33,55.73,153.36,19.17,97.27,37.75,21.77,37.16,240.46,44.73,158.57,31.95
01/14/2020,DEL-Pop,213.65,115.0,38.59,3.78,33.52,5.57,16.41,5.57,16.81,5.67,3.78,1.79,48.64,5.57,18.60,9.35
01/14/2020,DEL-Side,408.25,354.0,56.01,5.65,56.50,14.19,41.33,6.94,22.42,6.94,4.36,4.85,76.96,9.52,96.13,6.45
01/14/2020,Party Sub,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,Day Old Bread,9.50,19.0,1.50,3.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,3.00
01/14/2020,Fresh Bread,12.00,6.0,0.00,0.00,0.00,2.00,8.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,Cookie,160.59,117.0,9.54,3.18,15.90,17.49,20.67,9.54,14.31,7.95,4.77,11.13,23.85,12.72,4.77,4.77
01/14/2020,Combos / Kids 1/2 off,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,Box Lunch,89.61,9.0,0.00,0.00,80.32,0.00,9.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,Platters / Mini Jimmys,305.00,5.0,0.00,29.00,0.00,0.00,53.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,170.00,0.00
01/14/2020,Delivery Fee,247.50,239.0,31.50,9.00,38.25,8.25,30.00,6.00,18.75,6.00,6.75,6.00,36.00,10.50,32.25,8.25
01/14/2020,Other,0.00,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,Modifiers,326.53,3222.0,36.96,18.31,19.35,27.67,25.67,23.85,26.34,20.75,9.82,13.03,36.37,27.67,26.06,14.68
01/14/2020,Total of Above,"11,763.18",0.0,"1,203.26",673.94,"1,075.31",648.51,"1,061.55",474.15,"1,448.17",463.19,790.12,471.84,"1,108.52",621.87,"1,266.55",456.20
01/14/2020,- OVER-RINGS,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,= Adjusted Sales,"11,763.18",0.0,"1,203.26",673.94,"1,075.31",648.51,"1,061.55",474.15,"1,448.17",463.19,790.12,471.84,"1,108.52",621.87,"1,266.55",456.20
01/14/2020,- Net Employee Freebies,64.68,0.0,0.00,0.00,40.76,0.00,0.00,0.00,7.68,9.47,6.77,0.00,0.00,0.00,0.00,0.00
01/14/2020,- Net Manager Freebies,61.47,0.0,0.00,11.75,11.36,0.00,0.00,0.00,0.00,18.14,20.22,0.00,0.00,0.00,0.00,0.00
01/14/2020,- Sampling,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,- Waste,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,- Other Promo,39.34,0.0,0.00,9.47,0.00,5.39,0.00,0.00,0.00,0.00,0.00,19.09,0.00,0.00,5.39,0.00
01/14/2020,- Loyalty,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,= Royalty Sales,"11,597.69",0.0,"1,203.26",652.72,"1,023.19",643.12,"1,061.55",474.15,"1,440.49",435.58,763.13,452.75,"1,108.52",621.87,"1,261.16",456.20
01/14/2020,+ Other Tax/Fee,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,+ Sales Tax,929.19,0.0,96.57,53.04,74.59,52.33,84.98,38.65,117.31,35.43,62.36,36.84,88.42,50.41,101.30,36.96
01/14/2020,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,- Cash Payouts,359.73,0.0,28.44,32.95,35.96,30.31,33.67,35.04,0.00,26.64,0.00,31.93,38.61,20.15,0.00,46.03
01/14/2020,- A/R Due,249.86,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249.86,0.00
01/14/2020,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,+ A/R Drivers,0.00,0.0,-38.99,38.99,-13.28,13.28,22.17,-22.17,21.88,-21.88,-30.86,30.86,1.49,-1.49,-102.28,102.28
01/14/2020,- A/R Due CC (InShop) V/MC/D,"6,049.03",0.0,591.49,372.72,401.50,325.44,544.62,293.52,820.94,312.13,594.77,299.11,346.25,310.84,554.70,281.00
01/14/2020,- A/R Due CC (InShop) Amex,376.89,0.0,19.61,5.83,42.93,28.91,47.81,27.39,57.59,0.00,0.00,4.64,58.92,49.38,33.88,0.00
01/14/2020,- A/R Due CC (MOTO) V/MC/D,475.26,0.0,85.67,0.00,147.39,81.98,28.88,0.00,82.78,0.00,0.00,0.00,10.65,15.47,11.38,11.06
01/14/2020,- A/R Due CC (MOTO) Amex,151.80,0.0,32.67,0.00,93.32,0.00,25.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,- A/R Due CC (ONLINE) V/MC/D,"3,493.32",0.0,367.24,194.06,394.69,67.51,387.06,137.53,423.53,85.30,87.61,120.32,650.35,216.12,298.35,63.65
01/14/2020,- A/R Due CC (ONLINE) Amex,237.33,0.0,94.94,21.57,11.79,8.84,13.75,26.81,0.00,0.00,0.00,0.00,0.00,17.63,31.00,11.00
01/14/2020,- Other Payment Types,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,+ Gift Cards Issued,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,- Gift Cards Redeemed,19.63,0.0,10.21,0.00,9.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,= Expected Deposit,"1,114.03",0.0,30.57,117.62,-52.50,165.74,87.10,-29.66,194.84,25.06,112.25,64.45,93.65,41.20,81.01,182.70
01/14/2020,Total Deposit,"1,106.00",0.0,30.00,117.00,0.00,93.00,91.00,0.00,190.00,11.00,126.00,60.00,68.00,41.00,100.00,179.00
01/14/2020,Cash Over/(Under),-8.03,0.0,-0.57,-0.62,52.50,-72.74,3.90,29.66,-4.84,-14.06,13.75,-4.45,-25.65,-0.20,18.99,-3.70
01/14/2020,# Of Sales,953.00,0.0,101.00,52.00,92.00,56.00,102.00,32.00,100.00,32.00,62.00,48.00,97.00,45.00,94.00,40.00
01/14/2020,# Of Checks,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,Shift Manager - Name,0,0.0,NP,Ryan,NP,Ryan,FC,FC,KH,KH,Ryan,KH,Ryan,FC,NP,Ryan
01/14/2020,Labor $,"4,725.65",0.0,476.82,267.78,416.73,265.75,489.34,237.07,249.73,243.84,245.94,296.35,487.71,288.06,395.08,365.44
01/14/2020,Labor %,40.17,0.0,39.63,39.73,38.75,40.98,46.10,50.00,17.24,52.64,31.13,62.81,44.00,46.32,31.19,80.11
01/14/2020,Labor OverTime $,185.86,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/14/2020,Total Online Orders,"3,453.77",0.0,418.20,217.09,364.43,96.23,352.80,146.88,408.22,71.16,87.15,109.75,577.55,225.74,287.17,91.40
01/14/2020,Online Cash,142.02,0.0,10.24,13.04,18.13,22.23,7.67,0.00,23.56,0.00,5.72,0.00,0.00,15.74,0.00,25.69
01/14/2020,PDQ/Mx Sales Check,"12,526.88",0.0,0.00,"2,005.59",0.00,"1,793.23",0.00,"1,659.33",0.00,"2,028.81",0.00,"1,315.08",0.00,"1,869.22",0.00,"1,855.62"
01/14/2020,PDQ/Mx Tax Check,929.19,0.0,0.00,149.61,0.00,126.92,0.00,123.63,0.00,152.74,0.00,99.20,0.00,138.83,0.00,138.26
01/14/2020,Gift Cards Total,19.63,0.0,10.21,0.00,9.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,IN-Sub,"3,000.59",656.0,276.36,180.89,179.50,222.42,200.78,200.70,325.47,192.15,387.54,73.18,291.18,93.23,206.57,170.62
01/21/2020,IN-Club,"3,591.74",536.0,403.98,127.21,279.39,140.91,391.80,88.87,409.78,168.74,350.50,120.82,437.37,200.10,351.45,120.82
01/21/2020,IN-Pop,853.74,472.0,110.69,23.57,48.63,36.60,105.52,36.40,119.64,43.76,99.25,10.94,83.49,32.52,70.51,32.22
01/21/2020,IN-Side,732.66,602.0,85.06,27.09,56.94,42.75,76.29,24.51,95.33,52.76,56.94,14.19,75.00,28.38,62.10,35.32
01/21/2020,DEL-Sub,794.77,152.0,76.16,24.46,95.43,71.19,150.26,11.39,67.48,30.14,16.17,34.85,144.07,5.39,47.12,20.66
01/21/2020,DEL-Club,"1,081.44",156.0,157.97,31.36,140.58,79.28,176.56,37.75,44.73,52.54,31.95,15.38,129.81,17.98,133.60,31.95
01/21/2020,DEL-Pop,159.94,86.0,15.02,1.79,22.18,14.82,33.62,1.79,7.16,3.78,9.45,1.89,26.06,1.79,20.59,0.00
01/21/2020,DEL-Side,272.76,236.0,46.00,4.36,43.42,21.13,48.89,3.87,17.75,6.94,7.43,5.16,37.46,2.58,22.50,5.27
01/21/2020,Party Sub,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,Day Old Bread,14.00,28.0,0.00,2.50,0.00,2.50,1.50,0.00,3.00,1.00,0.00,0.00,0.00,0.00,3.00,0.50
01/21/2020,Fresh Bread,4.00,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
01/21/2020,Cookie,186.03,117.0,11.13,4.77,9.54,12.72,33.39,6.36,4.77,27.03,23.85,15.90,15.90,6.36,7.95,6.36
01/21/2020,Combos / Kids 1/2 off,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,Box Lunch,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,Platters / Mini Jimmys,202.00,4.0,0.00,0.00,0.00,0.00,120.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,Delivery Fee,228.75,212.0,29.25,6.00,28.50,18.75,40.50,6.00,14.25,8.25,5.25,7.50,33.00,2.25,22.50,6.75
01/21/2020,Other,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,Modifiers,277.73,3029.0,34.34,18.94,21.65,28.16,28.07,12.55,18.45,19.46,19.38,11.58,29.32,7.67,18.33,9.83
01/21/2020,Total of Above,"11,400.15",0.0,"1,245.96",452.94,925.76,691.23,"1,407.18",430.19,"1,209.81",606.55,"1,007.71",311.39,"1,306.66",398.25,966.22,440.30
01/21/2020,- OVER-RINGS,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,= Adjusted Sales,"11,400.15",0.0,"1,245.96",452.94,925.76,691.23,"1,407.18",430.19,"1,209.81",606.55,"1,007.71",311.39,"1,306.66",398.25,966.22,440.30
01/21/2020,- Net Employee Freebies,69.67,0.0,29.40,0.00,0.00,0.00,30.50,0.00,0.00,0.00,9.77,0.00,0.00,0.00,0.00,0.00
01/21/2020,- Net Manager Freebies,54.20,0.0,11.36,0.00,11.75,0.00,21.62,0.00,9.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,- Sampling,101.35,0.0,0.00,0.00,0.00,0.00,0.00,0.00,101.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,- Waste,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,- Other Promo,93.15,0.0,19.46,3.64,36.23,0.00,0.00,0.00,0.00,6.57,6.39,6.39,9.08,0.00,0.00,5.39
01/21/2020,- Loyalty,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,= Royalty Sales,"11,081.78",0.0,"1,185.74",449.30,877.78,691.23,"1,355.06",430.19,"1,098.99",599.98,991.55,305.00,"1,297.58",398.25,966.22,434.91
01/21/2020,+ Other Tax/Fee,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,+ Sales Tax,895.48,0.0,95.29,36.55,70.80,55.46,108.39,34.96,89.45,48.79,81.35,24.54,104.23,32.64,77.74,35.29
01/21/2020,- Over Rings Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,- Freebie/Promo Tax,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,- Cash Payouts,289.99,0.0,19.35,19.79,7.80,50.11,42.91,17.46,0.00,25.46,0.00,16.89,41.40,7.10,8.84,32.88
01/21/2020,- A/R Due,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,+ A/R Paid,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,+ A/R Drivers,0.00,0.0,-13.46,13.46,15.69,-15.69,5.29,-5.29,33.66,-33.66,-0.11,0.11,9.65,-9.65,22.01,-22.01
01/21/2020,- A/R Due CC (InShop) V/MC/D,"6,195.50",0.0,533.51,296.51,340.04,373.47,560.75,298.09,744.42,394.62,800.10,158.16,731.37,255.07,483.88,225.51
01/21/2020,- A/R Due CC (InShop) Amex,346.29,0.0,122.22,0.00,6.92,10.89,10.57,0.00,80.00,7.77,28.47,0.00,20.95,6.92,51.58,0.00
01/21/2020,- A/R Due CC (MOTO) V/MC/D,590.35,0.0,85.12,0.00,45.05,118.17,105.22,0.00,40.73,0.00,30.28,23.65,95.77,10.48,35.88,0.00
01/21/2020,- A/R Due CC (MOTO) Amex,95.07,0.0,0.00,0.00,70.74,24.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,- A/R Due CC (ONLINE) V/MC/D,"2,835.92",0.0,327.24,123.11,283.78,187.46,448.57,95.93,174.05,169.75,76.57,146.50,413.21,54.22,267.66,67.87
01/21/2020,- A/R Due CC (ONLINE) Amex,104.92,0.0,21.98,0.00,11.18,0.00,0.00,52.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.67
01/21/2020,- Other Payment Types,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,+ Gift Cards Issued,20.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
01/21/2020,- Gift Cards Redeemed,59.75,0.0,14.89,0.00,29.39,0.00,0.00,0.00,5.83,9.64,0.00,0.00,0.00,0.00,0.00,0.00
01/21/2020,+ NSF Deposit,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
